label,youtubeid,spilt
extinguishing_fire,PtSy6w9U5CI_000015_000025,train
changing_wheel,SkVe9zHoPXc_000035_000045,train
skipping_rope,qUFPq8D0jMc_000161_000171,train
unloading_truck,WfUWpP01IxA_000004_000014,train
playing_cello,OspgWz_MJNc_000028_000038,train
wrestling,m9OF5dVIejg_000013_000023,train
swing_dancing,JpUpAQ4P508_000182_000192,train
somersaulting,GtTTLehoxVM_000001_000011,train
playing_drums,FSC7-HVO2DU_000051_000061,train
opening_present,96XclIZV0WE_000040_000050,train
yawning,qWjJrT1oTGo_000000_000010,train
eating_spaghetti,E9pV8Y22vyc_000015_000025,train
kicking_field_goal,FbPertmp0m0_000010_000020,train
playing_chess,BnvXGk_4T9Q_000024_000034,train
making_bed,4iZvoZc0V1Q_000445_000455,train
applying_cream,FHvyiZU_UIw_000044_000054,train
sharpening_knives,kA0vdeDDSJI_000597_000607,train
playing_controller,tpSXYTQgoM0_000107_000117,train
sword_fighting,f4dDURKWQCg_000009_000019,train
stretching_leg,Zn__XK5d21Y_000039_000049,train
cleaning_pool,YuTByTKFK1E_000014_000024,train
playing_kickball,8yaknSBWc30_000159_000169,train
punching_bag,0xOYW71ZNQU_000022_000032,train
riding_mechanical_bull,DOem8NrX9Os_000004_000014,train
skiing_slalom,LYx8gIjoAS8_000227_000237,train
playing_piano,N_PIb5T-BbE_000031_000041,train
skiing_slalom,dMzublz-87Q_000397_000407,train
wrapping_present,jDxew9OOvyU_000001_000011,train
celebrating,tqGFhYzggGk_000190_000200,train
skiing_slalom,MCHl5FBZfVI_000027_000037,train
swimming_backstroke,Fkx-5S4d_Lc_000111_000121,train
sailing,-jONEU0vixs_000328_000338,train
setting_table,PAEgMyUrwf0_000009_000019,train
spray_painting,YEMMPRtHiqk_000070_000080,train
water_skiing,qr27k05zk0c_000030_000040,train
dying_hair,oDAv5A6cUzk_000141_000151,train
playing_flute,Fmqk0znIg5A_000010_000020,train
belly_dancing,iqmpDgATXbU_000112_000122,train
massaging_person's_head,8XwsZSnWWNs_000235_000245,train
extinguishing_fire,4AmJHP2yhr8_000030_000040,train
eating_chips,0J2hIKBCSDg_000018_000028,train
dunking_basketball,joYoB5icV4c_000001_000011,train
juggling_balls,wtMHZVljCIY_000005_000015,train
hoverboarding,-giz9kqs6a4_000001_000011,train
slacklining,5S6Mdac6lQQ_000063_000073,train
snowboarding,vevU380MXA4_000300_000310,train
faceplanting,uGeGLtD3CgY_000069_000079,train
shaking_head,WfXMKplYBg8_000036_000046,train
shot_put,c1njd9sG8D4_000002_000012,train
playing_accordion,aAqj2sGn00E_001332_001342,train
playing_cards,rSlX78x4PP4_000111_000121,train
cutting_pineapple,Tw8QjkPgXyo_000167_000177,train
kicking_field_goal,yOR6atTK2Sg_000001_000011,train
stretching_leg,_zPOFbXW9qc_000064_000074,train
cartwheeling,P7zOF2FbYzQ_000037_000047,train
playing_harmonica,VRCb1-xYNdY_000001_000011,train
waxing_eyebrows,rA96jStNzcY_000096_000106,train
ironing,97tEJe8LSBg_000059_000069,train
petting_animal_(not_cat),wOwiPdaabLc_000019_000029,train
riding_camel,PkI498l03-k_000023_000033,train
hurdling,bd7TUBae9X8_000003_000013,train
playing_flute,ML4T9SWiZdM_000052_000062,train
shot_put,OrH18Iai_dc_000001_000011,train
making_jewelry,Ad2FV9HUh1o_000143_000153,train
hugging,OGjxesndOFI_000011_000021,train
filling_eyebrows,cJq9aImTqx8_000452_000462,train
baking_cookies,ODx9uJ84RNM_000124_000134,train
pumping_fist,BW3JqJ7MV7g_000043_000053,train
unboxing,8sHb6TesI4E_000149_000159,train
marching,Nf5ZR0C8FlU_000007_000017,train
feeding_fish,4XjzB0S7dlY_000003_000013,train
recording_music,Q-SlpOPALbE_000201_000211,train
applying_cream,yb_JtkaZMfw_000076_000086,train
checking_tires,w7aojdFctO0_000038_000048,train
unboxing,GvM3ipzl2pU_000050_000060,train
snowmobiling,BwuK39rsdFE_000005_000015,train
trapezing,qs5Z1LHBU9U_000031_000041,train
finger_snapping,9tOck5aIbes_000011_000021,train
catching_or_throwing_frisbee,YwcmKqCQWbc_000004_000014,train
yawning,78yUKCUKorM_000002_000012,train
rock_climbing,6wSz6GnFSW0_000051_000061,train
sticking_tongue_out,obDvYVV4MY0_000005_000015,train
pumping_gas,jmQBR152rg0_000002_000012,train
playing_paintball,iljnx1Qq93Y_000225_000235,train
snowboarding,4CWEWcg6-jo_000095_000105,train
snowboarding,K5BwXJdQPiw_000017_000027,train
recording_music,6of6RU1G4g0_000052_000062,train
baby_waking_up,ufTy4V1YZsw_000030_000040,train
throwing_axe,CC3RTu6RTd4_000001_000011,train
throwing_discus,ydjlLb4PGuw_000000_000010,train
arranging_flowers,gTFZJdkn0Uc_000340_000350,train
celebrating,nUJ3x1BtNS0_000008_000018,train
playing_badminton,x61IHQ6UFn4_000094_000104,train
hula_hooping,qd57t9eu8DA_000077_000087,train
singing,6MyVsO1vy3s_000284_000294,train
folding_clothes,S36bG55moBQ_000023_000033,train
making_pizza,NpEvL3JWHYc_000084_000094,train
testifying,RzB9OnPdc0c_000112_000122,train
jumping_into_pool,MXd0qCmUGNo_000064_000074,train
surfing_water,rPKdGFUegUw_000370_000380,train
swing_dancing,WRPaeLHFUpU_000036_000046,train
checking_tires,zD0MXOe3dYY_000071_000081,train
eating_chips,XF92QhtZydY_000114_000124,train
bowling,Nu3iCKZhlDQ_000109_000119,train
curling_hair,IxI_xT-40qw_000091_000101,train
punching_person_(boxing),NB6SZp5Lrfg_000058_000068,train
capoeira,6EjDCWecjzQ_000514_000524,train
tossing_coin,Ku4gCqOiKnI_000026_000036,train
riding_or_walking_with_horse,W1pCwAJBM-w_000001_000011,train
answering_questions,0heRujNYUAw_000012_000022,train
massaging_legs,BjudlLHTz3c_000209_000219,train
tap_dancing,w2Yn7Bx9Ny4_000176_000186,train
shaving_head,Wjblzmeo4wA_000138_000148,train
dancing_charleston,NB8Q-9tmy-0_000013_000023,train
giving_or_receiving_award,cde26N4ctno_000117_000127,train
digging,nsSzRUaxSe4_000003_000013,train
playing_ukulele,M2ngIcnVO94_000003_000013,train
shuffling_cards,alPkSVAs7ro_000016_000026,train
playing_cricket,eUr4E4OAHOM_000035_000045,train
shaving_legs,247_GE6JB10_000223_000233,train
shoveling_snow,QrG7P1FHgrg_000007_000017,train
bandaging,JWzTihVR29k_000240_000250,train
side_kick,r4ZeA1am1xQ_000003_000013,train
riding_or_walking_with_horse,CMl5bJ3MT2U_000032_000042,train
catching_or_throwing_frisbee,wbxI6hd2HcA_000004_000014,train
crying,fLDiaH-_dmI_000002_000012,train
training_dog,EJLBYDtKRo4_000112_000122,train
biking_through_snow,q2ky1XofZYQ_000037_000047,train
laughing,a2LLZyGSLYM_000304_000314,train
playing_violin,EeoC7ClsgdI_000000_000010,train
hoverboarding,7tWey8R-cmA_000002_000012,train
drumming_fingers,BCEAoU4PuYU_000035_000045,train
playing_guitar,tLu7bLnPfAU_000115_000125,train
playing_flute,IrfhHiytzN4_000017_000027,train
crawling_baby,S30ZvygVMsU_000004_000014,train
flying_kite,9tpJIlzT29M_000062_000072,train
grooming_dog,HWZs-nz3HVg_000094_000104,train
stomping_grapes,PEsUMXgKrEU_000049_000059,train
high_jump,UEat4pJDZGI_000002_000012,train
throwing_discus,RUKclKuiKbw_000004_000014,train
flipping_pancake,X1Seq1fepuA_000000_000010,train
tapping_guitar,NF_66ns0NJg_000032_000042,train
golf_putting,FRzpfp-rGGE_000000_000010,train
springboard_diving,zVzUzNPrESE_000012_000022,train
throwing_axe,jdg0EOH1Ewk_000010_000020,train
doing_aerobics,b50CUjnIARs_000089_000099,train
kicking_field_goal,kO6tePn7nFc_000034_000044,train
ski_jumping,OLJHbRvwYHg_000004_000014,train
playing_poker,8ZXJmn_kNhI_000003_000013,train
skiing_slalom,Md5FUiXOeQw_000079_000089,train
dancing_charleston,CXS1x34vUW4_000004_000014,train
unboxing,Y_SHSEVbk7Q_000730_000740,train
faceplanting,wEhvexYFDtw_000017_000027,train
bobsledding,ZBuL03cjDwg_000000_000010,train
peeling_apples,pyFCxQ4h1W0_000017_000027,train
driving_tractor,3b-DQZzA5Wk_000010_000020,train
driving_tractor,CsiYCHPwCfs_000003_000013,train
jumping_into_pool,EiK8efcLvj8_000009_000019,train
playing_tennis,keHDxEmC0G0_000074_000084,train
texting,9lHNtnBSx6U_000044_000054,train
egg_hunting,elj3D4GS5b4_000064_000074,train
hammer_throw,8GSzTOQwCnE_000006_000016,train
swing_dancing,DwKNYfCyL9U_000012_000022,train
mopping_floor,EYkTljXmieg_000496_000506,train
folding_clothes,AD-DtCVbVDQ_000044_000054,train
cracking_neck,LRPrXI-vCVY_000029_000039,train
curling_hair,V28908vUibM_000253_000263,train
bending_back,S64b__S-5Pw_000002_000012,train
playing_paintball,IpzXgLcnNqY_000004_000014,train
dancing_charleston,Ht2iSaH_uf4_000013_000023,train
shooting_goal_(soccer),KSiuKu6JaGI_000000_000010,train
contact_juggling,0nSeUHxLHdk_000051_000061,train
slapping,kl0O6xZeTPw_000004_000014,train
fixing_hair,LQiWjeBo3Ss_000003_000013,train
jogging,1o6Egpci-ds_000064_000074,train
robot_dancing,Ieb6FPPDzPU_000054_000064,train
tobogganing,PDKzjmWUa48_000000_000010,train
massaging_feet,VcwdwizFl8Q_001835_001845,train
carrying_baby,8yQGy1rYwcQ_000075_000085,train
riding_unicycle,2unWc29YPoM_000009_000019,train
tossing_coin,lkihrFh11iM_000033_000043,train
walking_the_dog,m6UABFcRtyM_000014_000024,train
clean_and_jerk,C8prkIh87bk_000000_000010,train
swing_dancing,do2PtdLzhtw_000091_000101,train
washing_hair,8CmQGARXI-8_000040_000050,train
playing_cello,Xb964tbJVtk_000000_000010,train
abseiling,FTAW1xiYRTs_000086_000096,train
grooming_horse,adXQl0C3GXE_000074_000084,train
petting_animal_(not_cat),eE1d9ZcMRBw_000017_000027,train
vault,9y1WgAt6Xyc_000005_000015,train
knitting,TAsKWO3yjgU_000010_000020,train
recording_music,DlUcgpt5dBc_000176_000186,train
vault,F14V4Wu0b60_000003_000013,train
bowling,6fWv4m1QtJA_000000_000010,train
long_jump,tvk14LVIxng_000000_000010,train
paragliding,nZbt0pQ-ZRA_000257_000267,train
skydiving,GlG_tvxy96Y_000217_000227,train
making_bed,xf8LwjGElEQ_000612_000622,train
swinging_on_something,NXtlmCDsFTI_000014_000024,train
riding_mechanical_bull,VYdPN0cP-6c_000058_000068,train
waxing_legs,K2IT3At9epE_000315_000325,train
building_cabinet,9ZJqofmHnfo_000466_000476,train
tying_knot_(not_on_a_tie),k8kKncqBuCY_000009_000019,train
dancing_charleston,3sInit9y8fY_000036_000046,train
skiing_crosscountry,0Uzbm-m71lY_000001_000011,train
picking_fruit,JtXWVZj0Lxk_000006_000016,train
shining_shoes,39HY1v-I_RA_000322_000332,train
brush_painting,Ss2hiCW3BAA_000395_000405,train
country_line_dancing,q3Szb2USYGI_000056_000066,train
tai_chi,UfyCElP_ONU_000159_000169,train
sign_language_interpreting,nCPqxfBRX_g_000027_000037,train
walking_the_dog,Q95mH98GZPY_000023_000033,train
wrestling,Kat3CuvSVxU_000217_000227,train
carrying_baby,eDHgTHa0E3U_000009_000019,train
pushing_car,OHUeZHxQToc_000003_000013,train
skiing_(not_slalom_or_crosscountry),uondKGaovyU_000352_000362,train
carving_pumpkin,f2kQcOmL7jY_000022_000032,train
playing_ice_hockey,kzsdfD5X1wg_000011_000021,train
using_remote_controller_(not_gaming),_fdyUk5bfF8_000008_000018,train
gymnastics_tumbling,X8hMsxOpz3M_000001_000011,train
gargling,_TmTgryzVg8_000018_000028,train
unboxing,P8ex8RXfkKw_000149_000159,train
bowling,NwTHqhe-xOg_000119_000129,train
bowling,ri6AwOp59yA_000009_000019,train
testifying,DWbbTqorgZQ_000038_000048,train
pushing_car,rrr8Ptti2Cg_000020_000030,train
jetskiing,AnKnQA4Yaz4_000062_000072,train
washing_feet,HQw0OTa1PJs_000293_000303,train
waxing_chest,Ky93VnTU6pY_000176_000186,train
tying_bow_tie,N-fWJNRt8UU_000026_000036,train
plastering,3q8Jko_IJ2g_000675_000685,train
snowkiting,9ux_t1SDWdQ_000386_000396,train
swimming_butterfly_stroke,A0XOePk295Q_000007_000017,train
playing_cards,Uu8wFJVUs8U_000066_000076,train
frying_vegetables,oMLYlcHKwV0_000297_000307,train
playing_accordion,uza3VQx1QkQ_000004_000014,train
javelin_throw,45s_1ZlgQpU_000002_000012,train
golf_driving,xQ451KiAwlw_000009_000019,train
using_segway,K4T_-kZHJw4_000007_000017,train
archery,bfYXfdKIcTs_000071_000081,train
abseiling,FF2UYFB4eDI_000079_000089,train
skateboarding,uwvO-bBWHqs_000001_000011,train
blowing_leaves,LqlWIiT0zBg_000016_000026,train
paragliding,-qCYMzHkc2k_000007_000017,train
drumming_fingers,qx0zDbs4avk_000144_000154,train
massaging_legs,zOnWmPhqEjg_000006_000016,train
wrestling,Rs28U5THfN8_000011_000021,train
brushing_hair,rHVk3IYaynM_000004_000014,train
playing_bass_guitar,nALHJJV9mUQ_000286_000296,train
eating_spaghetti,UFQC9BWiylY_000007_000017,train
cleaning_floor,rEp2UK7EbKs_000043_000053,train
playing_ukulele,Oo-fYrLzhVo_000009_000019,train
reading_book,27aNRRPw7js_000000_000010,train
headbanging,LvGNWRrDg1w_000007_000017,train
tying_tie,QrJktBr3lus_000160_000170,train
somersaulting,QIDkdnVAyWo_000008_000018,train
zumba,efQMVN8eRa4_000021_000031,train
bobsledding,qcCZ0qF-5z0_000004_000014,train
hugging,G8r5tpYsqIg_000089_000099,train
dodgeball,nSsgxeJ0muU_000015_000025,train
getting_a_tattoo,JC6wmnsXpBk_000056_000066,train
sticking_tongue_out,W8w1WkBb9GQ_000026_000036,train
blowing_glass,bUmID_jiEY8_000008_000018,train
tasting_food,DLXs1-zI86A_000026_000036,train
exercising_with_an_exercise_ball,YqaQy1Djtmg_000032_000042,train
squat,WLSZVjzRC5g_000011_000021,train
snowboarding,-QACQuhMlt4_000024_000034,train
hammer_throw,HM8SuV3vkCM_000000_000010,train
disc_golfing,qlAEqv-6JT8_000107_000117,train
welding,N5TjD6NPYok_000128_000138,train
cooking_sausages,qJhIQJ9p5Js_000217_000227,train
cleaning_shoes,Wx-y7Cym-go_000228_000238,train
drumming_fingers,-GdR4Hb6h3I_000000_000010,train
news_anchoring,Y9xYq_MOgXs_000012_000022,train
auctioning,3um9styhkyE_000103_000113,train
playing_tennis,NC88SiXJCb0_000008_000018,train
bungee_jumping,n8P8e5ceCzg_000004_000014,train
massaging_back,cVVmuYy-A2I_000536_000546,train
sharpening_knives,E3h0UHRsSQk_000034_000044,train
sanding_floor,VVayBNl1SC0_000002_000012,train
curling_hair,Md9Eq3GHeBM_000415_000425,train
riding_or_walking_with_horse,ZWEcQYz3xFs_000102_000112,train
eating_hotdog,mhFoTjOu6DQ_000204_000214,train
sword_fighting,kt0DtOtD0d8_000045_000055,train
playing_chess,T4f6mhS98Uc_000004_000014,train
swimming_butterfly_stroke,5kB4GMQK09o_000036_000046,train
egg_hunting,EhGgMx0lK4c_000108_000118,train
using_remote_controller_(not_gaming),bliU9UgBXj4_000039_000049,train
playing_ice_hockey,faIsmaGWEVM_000149_000159,train
air_drumming,TGh4oEEd_BE_000003_000013,train
trimming_trees,J8MrHzCpdWQ_000115_000125,train
shooting_goal_(soccer),vE-99fH3htA_000046_000056,train
biking_through_snow,EEdkAKkLCT0_000123_000133,train
rock_scissors_paper,UHpHN8W5lEY_000092_000102,train
smoking_hookah,XdRcaObo_z8_000007_000017,train
drop_kicking,x2xK4EqvzEs_000004_000014,train
sign_language_interpreting,R_VmZ84bPoY_000043_000053,train
shaving_legs,XribNAIn0yY_000167_000177,train
setting_table,U9LDWaaemNM_000151_000161,train
shearing_sheep,5blrWADy9EA_000084_000094,train
waxing_legs,4n1C4wmqVHQ_000631_000641,train
scrambling_eggs,0p55jTqnXD8_000036_000046,train
eating_cake,8RpYL4bvVdk_000014_000024,train
flying_kite,uTkWG2wzXpg_000123_000133,train
holding_snake,OBzf_bmQ2N4_000000_000010,train
throwing_discus,NcmuRSDxyMI_000009_000019,train
ice_fishing,yhoctsrAiI0_000221_000231,train
playing_cricket,8WfcYj2SIN4_000017_000027,train
playing_organ,FuN9elBB4QM_000004_000014,train
situp,npLjWhZvLFg_000005_000015,train
pole_vault,eiczuwl3Iac_000007_000017,train
riding_mountain_bike,Pv-q6Z5U5Tk_000014_000024,train
abseiling,dlo2JVW5Z9g_000008_000018,train
sweeping_floor,ndWhsN7qFCc_000097_000107,train
snowkiting,VPeXcKbg5jc_000273_000283,train
plastering,adAevYHNmfU_000001_000011,train
playing_didgeridoo,NcWuJsmgAtI_000014_000024,train
water_skiing,0Jkg_tFveA4_000212_000222,train
playing_ice_hockey,wJSpLoU5sXU_000917_000927,train
jogging,yt5QoIybm04_000020_000030,train
playing_didgeridoo,mZyOFq7GlUg_000001_000011,train
krumping,EigGoc87B_U_000017_000027,train
playing_drums,ug08J4P20LM_000032_000042,train
catching_or_throwing_frisbee,-DCrGkCYR28_000003_000013,train
skipping_rope,fhakjmFuzsU_000104_000114,train
sharpening_pencil,h9prxofPTDc_000017_000027,train
cooking_egg,3gbgSCV9hbM_000872_000882,train
playing_bagpipes,GWtQFh_kKx8_000000_000010,train
feeding_goats,UmbOMKTem3o_000118_000128,train
washing_hands,LALyZrfFsgk_000266_000276,train
jumping_into_pool,gwP_zOTtOvc_000003_000013,train
making_pizza,YyDEK3cBzow_000071_000081,train
building_cabinet,WBai-QxbhQw_000041_000051,train
ice_climbing,9l5iConhUyo_000042_000052,train
scrambling_eggs,GDU2vqNQwdE_000109_000119,train
shaving_legs,R00ToOrWV6c_000226_000236,train
watering_plants,eg_NiZNv3IA_000026_000036,train
sticking_tongue_out,23U9c_pZh8w_000022_000032,train
folding_napkins,iFQuAz8sJfs_000014_000024,train
cooking_on_campfire,LsMqYucDfnY_000125_000135,train
slapping,bCPjEkfSCeI_000025_000035,train
taking_a_shower,wnkl2GcdS7w_000006_000016,train
yawning,DguzQJEenRg_000013_000023,train
washing_hands,6D0bRCQr_4Y_000024_000034,train
sweeping_floor,pcPjEX5Nvjg_000053_000063,train
swimming_backstroke,vuyxQesdt74_000152_000162,train
shuffling_cards,RBvXqHR79RI_000016_000026,train
blasting_sand,Jo8qQr402Co_000024_000034,train
breakdancing,Utj0u7McgKc_000002_000012,train
swimming_butterfly_stroke,EfEEXpy9dQY_000052_000062,train
watering_plants,6qVoDoj--ms_000002_000012,train
drop_kicking,Rw0642ioQVk_000004_000014,train
eating_chips,9IDayDIkexs_000032_000042,train
jetskiing,cEfBpO3qPs4_000075_000085,train
tying_knot_(not_on_a_tie),MnFiGrGUIzU_000053_000063,train
petting_animal_(not_cat),v8dD6on-cNk_000000_000010,train
surfing_water,JncSi9-kGxI_000272_000282,train
finger_snapping,q0T7BnwOhZU_000003_000013,train
cooking_egg,syX02ZwgeP4_000048_000058,train
trapezing,WJzpO-s6yq8_000014_000024,train
abseiling,hTxZrp4m2pQ_000043_000053,train
playing_monopoly,7fCMqA6IH2U_000202_000212,train
picking_fruit,EyszljOj6tw_000036_000046,train
playing_xylophone,u0P9SMWdhJc_000000_000010,train
vault,9RMdOrSGQjk_000001_000011,train
texting,o595vrHd8xA_000054_000064,train
bookbinding,2Skx72kUg7A_000086_000096,train
tossing_coin,-P3Y1iS9ERc_000026_000036,train
parasailing,2liYMo5buMo_000047_000057,train
training_dog,tBJV55mj0Oc_000018_000028,train
driving_tractor,BGAYaUzh7Co_000066_000076,train
building_cabinet,pEQsJyI5JUE_000258_000268,train
ice_fishing,C0h5j4kanGE_000268_000278,train
jogging,Dp6UWbUTb94_000090_000100,train
dancing_ballet,XIWqHI6tC1o_000021_000031,train
riding_or_walking_with_horse,udmf3x1I8Z0_000007_000017,train
passing_American_football_(in_game),dTCgdkeDR6Y_000000_000010,train
tapping_guitar,0j5npDu_fjI_000014_000024,train
washing_feet,YRvWcA9epZ0_000023_000033,train
juggling_soccer_ball,BAiRxorjuEI_000037_000047,train
cleaning_toilet,QXIE5MilPEo_000124_000134,train
ice_skating,u0SaPZWgoYs_000035_000045,train
ripping_paper,_vrnSfVunE0_000028_000038,train
side_kick,747I3PXn8xE_000000_000010,train
headbutting,aPiPN8UFE-U_000054_000064,train
scuba_diving,kBuCvN1g2Rc_000073_000083,train
swimming_butterfly_stroke,EC5vnD2JHs0_000001_000011,train
dining,0sBTBSDbxAU_000437_000447,train
laying_bricks,Qu9AgeI9dwU_000016_000026,train
pushing_cart,EzS4tIpw_OU_000085_000095,train
crossing_river,g2GqB9n0P98_000316_000326,train
carrying_baby,8223FXU0E_c_000172_000182,train
bandaging,tboBc9wdmkE_000067_000077,train
extinguishing_fire,g__b5ENAkIQ_000021_000031,train
air_drumming,KLgTsDIabLM_000018_000028,train
hopscotch,0Qh4-UWmOv4_000026_000036,train
counting_money,t1mp5snEYVI_000034_000044,train
golf_chipping,FCdnf69Rezw_000026_000036,train
driving_tractor,5Xwofi12jok_000042_000052,train
push_up,MF4XPJH5Tc4_000003_000013,train
pushing_car,XLiCgMYrvxw_000000_000010,train
recording_music,FGQoOybCpIc_000071_000081,train
playing_monopoly,56lnccxanUA_000090_000100,train
whistling,nBQ5K3UJxY8_000156_000166,train
skipping_rope,lFsyUJ7Zmes_000185_000195,train
presenting_weather_forecast,0oNQEL5lBns_000016_000026,train
somersaulting,f89B574xSy0_000271_000281,train
exercising_arm,pMiRzt2SD1w_000003_000013,train
pushing_cart,dKpooR0C1MU_000008_000018,train
cooking_sausages,UpwwUjAw32Y_000107_000117,train
drumming_fingers,6v4Mwfn_Z3I_000172_000182,train
ski_jumping,okr6vwdX1k4_000003_000013,train
biking_through_snow,JpS1MA-9Pz8_000038_000048,train
playing_volleyball,ZahrCKzjcgM_000230_000240,train
riding_unicycle,HyxZVcDv6n8_000004_000014,train
playing_cymbals,Fyqejusf4Qs_000085_000095,train
folding_napkins,h5yWG5B8OUk_000071_000081,train
welding,NDQsTQaeKqw_000022_000032,train
riding_unicycle,aAfJQGrBgSI_000022_000032,train
playing_badminton,fuubqsHWO3c_000000_000010,train
bending_back,u1jt_hU-jpQ_000001_000011,train
tapping_pen,IH2j9jCLSMo_000092_000102,train
swinging_on_something,iwMXYbYyJy4_000019_000029,train
archery,HdI2SGNNQxc_000296_000306,train
building_cabinet,_nzvm8s32cc_000124_000134,train
hopscotch,3RTmWrwgKek_000014_000024,train
milking_cow,L8yQKZvDukA_000001_000011,train
dancing_gangnam_style,voXOLsbRvM8_000000_000010,train
strumming_guitar,VJGWusoS2RM_000377_000387,train
changing_oil,QJb5USxk1i8_000297_000307,train
catching_or_throwing_baseball,J2urrPZUb3I_000010_000020,train
smoking,NpR_hA0_kyQ_000028_000038,train
riding_or_walking_with_horse,jKwTlw-HGRU_000121_000131,train
drinking_beer,vWZ352S1_2E_000004_000014,train
climbing_a_rope,nfPH668OXaE_000008_000018,train
strumming_guitar,5Z07jF7xYTk_000034_000044,train
